Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-19 13:30:00	  0.20	0.0011	 641.2	0.0019	  1.93	0.0011	 0.919	0.0006	  0.00	0.0006	  0.09	0.0020	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000040.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:30:24	  0.18	0.0007	 630.8	0.0013	  1.94	0.0012	 0.858	0.0006	  0.08	0.0004	  0.05	0.0020	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000041.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:30:48	  0.19	0.0010	 577.3	0.0014	  1.76	0.0010	 0.711	0.0007	  0.00	0.0006	  0.00	0.0016	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000042.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:31:11	  0.17	0.0014	 535.5	0.0008	  1.89	0.0009	 0.559	0.0005	  0.00	0.0005	  0.10	0.0017	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000043.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:31:36	  0.18	0.0008	 514.1	0.0010	  1.95	0.0014	 0.525	0.0006	  0.00	0.0005	  0.13	0.0023	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000044.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:32:00	  0.17	0.0011	 501.8	0.0012	  1.91	0.0012	 0.456	0.0005	  0.00	0.0007	  0.13	0.0025	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000045.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:32:24	  0.19	0.0008	 495.3	0.0009	  1.92	0.0009	 0.425	0.0005	  0.05	0.0005	  0.00	0.0023	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000046.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:32:48	  0.17	0.0008	 499.1	0.0007	  1.79	0.0009	 0.426	0.0006	  0.00	0.0005	  0.14	0.0025	984.00	0.0000	 32.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000047.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:33:12	  0.19	0.0007	 505.5	0.0009	  1.79	0.0012	 0.451	0.0006	  0.00	0.0007	  0.00	0.0017	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000048.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:33:36	  0.17	0.0007	 510.5	0.0007	  1.92	0.0010	 0.391	0.0005	  0.00	0.0004	  0.00	0.0022	983.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 46 05192020_000049.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
