Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-19 13:19:25	  0.30	0.0009	 598.1	0.0011	  1.97	0.0014	 0.349	0.0004	  0.00	0.0006	  0.11	0.0020	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000023.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:19:49	  0.27	0.0007	 595.6	0.0011	  1.74	0.0010	 0.313	0.0005	  0.20	0.0005	  0.00	0.0013	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000024.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:20:12	  0.26	0.0009	 564.5	0.0007	  1.70	0.0008	 0.328	0.0006	  0.00	0.0007	  0.04	0.0016	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000025.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:20:36	  0.24	0.0010	 542.9	0.0008	  1.87	0.0011	 0.396	0.0005	  0.03	0.0005	  0.00	0.0024	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000026.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:21:01	  0.23	0.0011	 531.8	0.0008	  2.00	0.0010	 0.458	0.0006	  0.01	0.0006	  0.00	0.0018	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000027.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:21:25	  0.21	0.0009	 533.0	0.0009	  1.98	0.0011	 0.557	0.0005	  0.00	0.0008	  0.00	0.0014	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000028.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:21:49	  0.20	0.0010	 533.4	0.0007	  1.88	0.0010	 0.531	0.0006	  0.00	0.0005	  0.29	0.0016	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000029.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:22:13	  0.20	0.0008	 536.5	0.0009	  1.97	0.0010	 0.530	0.0004	  0.03	0.0004	  0.07	0.0016	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000030.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:22:37	  0.20	0.0014	 551.4	0.0010	  1.81	0.0011	 0.594	0.0006	  0.01	0.0005	  0.04	0.0017	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000031.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:23:01	  0.19	0.0010	 561.3	0.0008	  1.88	0.0010	 0.660	0.0007	  0.00	0.0006	  0.10	0.0010	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000032.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:23:24	  0.19	0.0008	 575.0	0.0012	  1.97	0.0010	 0.670	0.0006	  0.00	0.0005	  0.03	0.0014	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000033.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:23:48	  0.22	0.0010	 584.6	0.0011	  1.79	0.0008	 0.753	0.0005	  0.00	0.0008	  0.09	0.0016	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000034.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:24:12	  0.18	0.0007	 595.8	0.0012	  1.93	0.0012	 0.800	0.0005	  0.00	0.0006	  0.08	0.0013	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000035.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:24:36	  0.19	0.0012	 604.0	0.0014	  1.92	0.0011	 0.810	0.0006	  0.00	0.0005	  0.04	0.0016	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000036.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:25:00	  0.20	0.0008	 616.3	0.0011	  1.94	0.0007	 0.835	0.0006	  0.00	0.0006	  0.12	0.0017	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000037.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:25:24	  0.19	0.0007	 624.1	0.0014	  1.94	0.0010	 0.863	0.0005	  0.00	0.0006	  0.00	0.0010	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000038.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:25:48	  0.19	0.0010	 634.2	0.0016	  1.85	0.0012	 0.873	0.0005	  0.00	0.0005	  0.10	0.0011	984.00	0.0000	 31.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 51 05192020_000039.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
