Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-19 13:59:06	  0.17	0.0007	 596.3	0.0013	  1.89	0.0011	 0.382	0.0006	  0.00	0.0007	  0.00	0.0012	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000082.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:59:30	  0.18	0.0007	 594.7	0.0012	  1.79	0.0011	 0.472	0.0005	  0.10	0.0007	  0.13	0.0012	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000083.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 13:59:54	  0.17	0.0010	 571.7	0.0013	  1.92	0.0014	 0.633	0.0006	  0.04	0.0006	  0.10	0.0009	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000084.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:00:18	  0.18	0.0009	 558.2	0.0009	  1.89	0.0009	 0.876	0.0006	  0.00	0.0005	  0.13	0.0008	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000085.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:00:42	  0.18	0.0009	 561.0	0.0009	  1.68	0.0010	 1.156	0.0008	  0.00	0.0009	  0.00	0.0014	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000086.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:01:06	  0.18	0.0008	 561.1	0.0010	  1.89	0.0009	 1.377	0.0006	  0.00	0.0006	  0.03	0.0011	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000087.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:01:31	  0.17	0.0011	 572.4	0.0011	  1.79	0.0010	 1.552	0.0007	  0.00	0.0007	  0.00	0.0012	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000088.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:01:55	  0.17	0.0009	 581.8	0.0014	  1.96	0.0010	 1.758	0.0007	  0.00	0.0008	  0.00	0.0015	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000089.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:02:19	  0.16	0.0007	 595.2	0.0013	  1.87	0.0013	 1.892	0.0006	  0.00	0.0007	  0.02	0.0014	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000090.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:02:43	  0.17	0.0011	 613.4	0.0013	  1.86	0.0007	 2.081	0.0008	  0.00	0.0008	  0.02	0.0012	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000091.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:03:07	  0.17	0.0012	 629.9	0.0019	  1.98	0.0010	 2.289	0.0008	  0.00	0.0008	  0.13	0.0021	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000092.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:03:31	  0.18	0.0008	 649.2	0.0017	  1.88	0.0016	 2.486	0.0007	  0.00	0.0007	  0.01	0.0008	983.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000093.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:03:55	  0.17	0.0012	 664.9	0.0022	  1.73	0.0011	 2.671	0.0008	  0.00	0.0009	  0.00	0.0008	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000094.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:04:20	  0.15	0.0010	 686.6	0.0021	  1.91	0.0013	 2.871	0.0009	  0.00	0.0009	  0.03	0.0007	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000095.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:04:44	  0.18	0.0011	 702.1	0.0025	  1.95	0.0010	 3.036	0.0007	  0.00	0.0009	  0.00	0.0007	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000096.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:05:08	  0.16	0.0010	 721.0	0.0025	  1.98	0.0009	 3.266	0.0008	  0.00	0.0010	  0.10	0.0009	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000097.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:05:32	  0.16	0.0009	 749.0	0.0015	  2.00	0.0011	 3.466	0.0007	  0.00	0.0007	  0.07	0.0014	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000098.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:05:56	  0.15	0.0008	 772.1	0.0017	  1.89	0.0010	 3.689	0.0009	  0.00	0.0008	  0.11	0.0014	983.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000099.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 14:06:20	  0.17	0.0010	 784.1	0.0015	  1.77	0.0012	 3.789	0.0008	  0.00	0.0005	  0.06	0.0006	984.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 36 05192020_000100.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
