Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-19 12:05:05	  0.25	0.0011	 506.9	0.0012	  1.87	0.0012	 0.455	0.0006	  0.06	0.0005	  0.14	0.0016	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000001.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:05:29	  0.28	0.0008	 515.3	0.0009	  1.91	0.0009	 0.493	0.0006	  0.49	0.0006	  0.08	0.0011	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000002.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:05:53	  0.29	0.0008	 516.0	0.0009	  1.91	0.0012	 0.474	0.0006	  0.23	0.0007	  0.04	0.0010	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000003.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:06:17	  0.30	0.0009	 519.1	0.0009	  2.00	0.0012	 0.424	0.0005	  0.18	0.0005	  0.20	0.0013	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000004.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:06:41	  0.29	0.0006	 514.0	0.0008	  1.80	0.0011	 0.342	0.0006	  0.00	0.0006	  0.00	0.0009	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000005.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:07:05	  0.29	0.0009	 521.7	0.0008	  1.89	0.0011	 0.332	0.0006	  0.00	0.0006	  0.14	0.0010	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000006.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:07:29	  0.30	0.0007	 528.0	0.0007	  1.90	0.0011	 0.373	0.0006	  0.00	0.0006	  0.00	0.0007	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000007.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:07:53	  0.30	0.0010	 529.1	0.0011	  1.93	0.0011	 0.329	0.0005	  0.00	0.0004	  0.00	0.0022	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000008.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:08:17	  0.29	0.0012	 533.8	0.0012	  1.87	0.0011	 0.308	0.0004	  0.00	0.0005	  0.06	0.0009	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000009.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:08:41	  0.29	0.0010	 544.6	0.0008	  2.02	0.0011	 0.370	0.0006	  0.00	0.0006	  0.19	0.0011	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000010.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:09:05	  0.30	0.0010	 550.8	0.0009	  1.79	0.0012	 0.346	0.0006	  0.00	0.0006	  0.12	0.0013	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000011.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:09:29	  0.28	0.0009	 553.8	0.0012	  1.72	0.0010	 0.356	0.0007	  0.00	0.0006	  0.00	0.0009	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000012.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:09:53	  0.29	0.0011	 560.3	0.0008	  1.96	0.0011	 0.346	0.0005	  0.00	0.0005	  0.12	0.0010	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000013.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:10:17	  0.28	0.0011	 564.6	0.0007	  1.81	0.0013	 0.350	0.0005	  0.00	0.0005	  0.06	0.0012	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000014.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-19 12:10:41	  0.29	0.0006	 570.0	0.0009	  1.98	0.0012	 0.334	0.0005	  0.00	0.0006	  0.00	0.0010	984.00	0.0000	 30.00	0.0000	 44.71	0.0000	-93.07	0.0000	I10 52 05192020_000015.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
