Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-06 10:44:12	  0.54	0.0012	 889.1	0.0010	  1.93	0.0015	 0.345	0.0008	  0.00	0.0007	  0.00	0.0011	977.00	0.0000	 32.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000024.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:44:37	  0.55	0.0015	 679.8	0.0021	  1.87	0.0012	 0.345	0.0009	  0.00	0.0009	  0.01	0.0008	977.00	0.0000	 32.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000025.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:45:02	  0.55	0.0015	 585.5	0.0017	  1.90	0.0013	 0.322	0.0009	  0.00	0.0009	  0.00	0.0008	977.00	0.0000	 32.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000026.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:45:27	  0.55	0.0014	 559.6	0.0013	  1.86	0.0015	 0.345	0.0009	  0.00	0.0010	  0.00	0.0008	977.00	0.0000	 32.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000027.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:45:52	  0.54	0.0010	 558.7	0.0013	  1.96	0.0014	 0.343	0.0009	  0.00	0.0009	  0.00	0.0011	977.00	0.0000	 32.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000028.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:46:17	  0.53	0.0013	 563.9	0.0013	  1.98	0.0011	 0.328	0.0010	  0.00	0.0009	  0.00	0.0012	977.00	0.0000	 33.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000029.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:46:42	  0.53	0.0013	 575.8	0.0013	  2.08	0.0012	 0.341	0.0008	  0.00	0.0009	  0.00	0.0010	977.00	0.0000	 33.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000030.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:47:06	  0.52	0.0009	 587.3	0.0013	  2.07	0.0012	 0.337	0.0008	  0.00	0.0009	  0.00	0.0008	977.00	0.0000	 33.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000031.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:47:31	  0.51	0.0011	 601.4	0.0013	  2.02	0.0012	 0.335	0.0008	  0.00	0.0010	  0.01	0.0010	977.00	0.0000	 33.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000032.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:47:56	  0.51	0.0012	 613.1	0.0016	  2.03	0.0012	 0.328	0.0009	  0.00	0.0007	  0.00	0.0010	977.00	0.0000	 33.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1 soil_000033.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
