Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 10:29:16	  0.02	0.0006	 604.7	0.0014	  1.95	0.0007	 0.384	0.0003	  0.00	0.0007	  0.13	0.0008	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000035.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:29:40	  0.03	0.0005	 582.1	0.0011	  2.01	0.0005	 0.382	0.0004	  0.00	0.0007	  0.09	0.0009	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000036.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:30:04	  0.03	0.0008	 560.1	0.0010	  2.01	0.0005	 0.373	0.0004	  0.00	0.0007	  0.00	0.0007	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000037.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:30:28	  0.03	0.0006	 549.9	0.0011	  1.99	0.0006	 0.363	0.0003	  0.00	0.0005	  0.00	0.0008	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000038.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:30:52	  0.03	0.0006	 549.0	0.0008	  2.00	0.0005	 0.357	0.0003	  0.00	0.0004	  0.14	0.0006	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000039.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:31:16	  0.02	0.0005	 555.7	0.0009	  1.98	0.0005	 0.351	0.0002	  0.00	0.0004	  0.00	0.0006	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000040.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:31:40	  0.03	0.0006	 568.5	0.0010	  1.93	0.0007	 0.352	0.0005	  0.00	0.0005	  0.00	0.0006	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000041.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:32:04	  0.02	0.0006	 584.3	0.0011	  1.99	0.0006	 0.372	0.0003	  0.00	0.0005	  0.07	0.0007	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000042.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:32:28	  0.02	0.0004	 601.8	0.0013	  1.93	0.0005	 0.369	0.0003	  0.00	0.0005	  0.02	0.0014	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000043.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:32:52	  0.03	0.0005	 612.7	0.0013	  1.97	0.0007	 0.373	0.0004	  0.00	0.0005	  0.00	0.0006	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000044.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:33:16	  0.03	0.0005	 628.4	0.0016	  1.91	0.0006	 0.383	0.0002	  0.00	0.0006	  0.00	0.0005	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000045.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:33:40	  0.03	0.0005	 646.4	0.0016	  1.94	0.0008	 0.349	0.0002	  0.00	0.0005	  0.02	0.0008	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000046.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:34:04	  0.02	0.0005	 663.1	0.0017	  1.89	0.0007	 0.366	0.0004	  0.00	0.0006	  0.06	0.0008	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000047.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:34:28	  0.02	0.0006	 679.4	0.0020	  1.82	0.0005	 0.382	0.0005	  0.00	0.0007	  0.10	0.0008	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr3 08092019_000048.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
