Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 11:45:57	  0.04	0.0005	1044.6	0.0015	  1.91	0.0006	 0.385	0.0006	  0.18	0.0006	  0.05	0.0010	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000150.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:46:21	  0.04	0.0004	 937.3	0.0009	  1.94	0.0006	 0.380	0.0004	  0.19	0.0005	  0.03	0.0006	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000151.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:46:45	  0.04	0.0011	 875.7	0.0005	  1.91	0.0007	 0.324	0.0005	  0.00	0.0005	  0.05	0.0009	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000152.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:47:09	  0.03	0.0007	 879.8	0.0004	  2.02	0.0004	 0.320	0.0004	  0.02	0.0005	  0.06	0.0007	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000153.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:47:33	  0.04	0.0005	 925.8	0.0005	  2.03	0.0007	 0.363	0.0004	  0.09	0.0006	  0.00	0.0009	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000154.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:47:57	  0.03	0.0007	 963.3	0.0009	  2.06	0.0005	 0.349	0.0005	  0.14	0.0004	  0.03	0.0008	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000155.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:48:22	  0.04	0.0006	 993.8	0.0013	  1.97	0.0008	 0.373	0.0003	  0.13	0.0004	  0.03	0.0006	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000156.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:48:46	  0.04	0.0004	1034.6	0.0010	  1.98	0.0006	 0.387	0.0003	  0.09	0.0005	  0.00	0.0007	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000157.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:49:10	  0.04	0.0007	1056.3	0.0014	  1.91	0.0006	 0.319	0.0004	  0.00	0.0004	  0.00	0.0008	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000158.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:49:34	  0.04	0.0006	1078.6	0.0016	  2.08	0.0005	 0.310	0.0004	  0.00	0.0005	  0.13	0.0009	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3.2 08092019_000159.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
