Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 11:58:33	  0.05	0.0007	1262.9	0.0026	  1.87	0.0008	 0.392	0.0004	  0.00	0.0007	  0.07	0.0011	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000175.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:58:58	  0.05	0.0006	1008.1	0.0012	  2.04	0.0007	 0.366	0.0004	  0.00	0.0006	  0.00	0.0009	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000176.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:59:22	  0.04	0.0006	 837.8	0.0005	  1.91	0.0005	 0.306	0.0004	  0.00	0.0005	  0.13	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000177.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:59:46	  0.04	0.0006	 757.6	0.0006	  1.93	0.0006	 0.305	0.0005	  0.05	0.0006	  0.09	0.0006	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000178.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:00:10	  0.05	0.0006	 724.7	0.0024	  1.92	0.0005	 0.384	0.0006	  0.00	0.0008	  0.00	0.0009	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000179.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:00:34	  0.04	0.0005	 723.8	0.0024	  2.05	0.0006	 0.398	0.0005	  0.00	0.0009	  0.00	0.0009	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000180.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:00:58	  0.05	0.0006	 742.4	0.0023	  1.99	0.0006	 0.395	0.0005	  0.00	0.0008	  0.04	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000181.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:01:22	  0.04	0.0006	 777.8	0.0004	  1.83	0.0005	 0.364	0.0004	  0.11	0.0004	  0.04	0.0012	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000182.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:01:46	  0.05	0.0005	 800.5	0.0005	  1.98	0.0006	 0.323	0.0005	  0.01	0.0006	  0.10	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000183.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:02:10	  0.05	0.0005	 832.2	0.0005	  1.78	0.0005	 0.321	0.0005	  0.02	0.0006	  0.00	0.0011	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000184.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:02:34	  0.04	0.0006	 863.6	0.0004	  1.89	0.0006	 0.325	0.0004	  0.00	0.0005	  0.04	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000185.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:02:58	  0.05	0.0005	 897.7	0.0005	  2.00	0.0006	 0.306	0.0005	  0.02	0.0006	  0.16	0.0009	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000186.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:03:23	  0.05	0.0007	 931.2	0.0006	  1.94	0.0006	 0.329	0.0004	  0.04	0.0005	  0.00	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000187.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:03:47	  0.05	0.0004	 962.3	0.0008	  1.86	0.0008	 0.316	0.0004	  0.00	0.0005	  0.03	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4 08092019_000188.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
