Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 11:02:41	  0.03	0.0007	 846.9	0.0015	  1.76	0.0006	 0.309	0.0006	  0.00	0.0007	  0.09	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000078.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:03:05	  0.03	0.0007	 803.8	0.0018	  1.99	0.0006	 0.372	0.0004	  0.00	0.0006	  0.00	0.0006	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000079.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:03:29	  0.03	0.0006	 765.1	0.0015	  1.89	0.0007	 0.373	0.0003	  0.00	0.0006	  0.21	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000080.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:03:53	  0.03	0.0005	 761.6	0.0018	  1.93	0.0005	 0.357	0.0004	  0.00	0.0007	  0.04	0.0007	982.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000081.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:04:17	  0.03	0.0008	 777.9	0.0014	  1.76	0.0005	 0.367	0.0003	  0.00	0.0006	  0.01	0.0009	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000082.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:04:41	  0.03	0.0005	 806.9	0.0016	  1.96	0.0005	 0.351	0.0002	  0.00	0.0005	  0.13	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000083.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:05:05	  0.04	0.0006	 843.3	0.0014	  1.93	0.0005	 0.338	0.0003	  0.00	0.0005	  0.16	0.0008	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000084.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:05:29	  0.03	0.0005	 881.6	0.0013	  1.99	0.0006	 0.372	0.0004	  0.00	0.0007	  0.12	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000085.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:05:53	  0.04	0.0008	 914.6	0.0011	  1.95	0.0007	 0.353	0.0005	  0.00	0.0006	  0.27	0.0010	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000086.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:06:18	  0.03	0.0005	 945.9	0.0011	  1.97	0.0006	 0.369	0.0005	  0.00	0.0007	  0.00	0.0008	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000087.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:06:42	  0.03	0.0005	 975.0	0.0012	  1.93	0.0005	 0.370	0.0003	  0.00	0.0006	  0.04	0.0012	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000088.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:07:06	  0.05	0.0008	1004.1	0.0014	  1.92	0.0008	 0.362	0.0005	  0.00	0.0006	  0.12	0.0006	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000089.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:07:30	  0.04	0.0007	1032.1	0.0014	  1.95	0.0005	 0.342	0.0004	  0.00	0.0006	  0.10	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000090.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:07:54	  0.03	0.0006	1055.9	0.0017	  1.93	0.0007	 0.365	0.0004	  0.00	0.0007	  0.00	0.0007	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r1.2 08092019_000091.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
