Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-15 12:27:08	  0.04	0.0008	 696.6	0.0020	  1.79	0.0017	 0.378	0.0005	  0.00	0.0007	  0.12	0.0010	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000059.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:27:32	  0.04	0.0005	 700.2	0.0022	  1.95	0.0014	 0.427	0.0006	  0.00	0.0008	  0.03	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000060.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:27:56	  0.05	0.0006	 715.3	0.0021	  1.86	0.0017	 0.381	0.0006	  0.00	0.0007	  0.07	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000061.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:28:21	  0.04	0.0005	 743.2	0.0027	  1.87	0.0016	 0.399	0.0004	  0.00	0.0010	  0.09	0.0010	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000062.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:28:45	  0.04	0.0008	 777.9	0.0010	  1.94	0.0017	 0.345	0.0004	  0.00	0.0005	  0.07	0.0008	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000063.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:29:10	  0.04	0.0007	 814.7	0.0009	  1.84	0.0016	 0.370	0.0004	  0.00	0.0006	  0.02	0.0012	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000064.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:29:34	  0.04	0.0006	 847.1	0.0010	  1.88	0.0012	 0.355	0.0004	  0.00	0.0006	  0.00	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000065.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:29:58	  0.04	0.0006	 879.6	0.0010	  1.78	0.0013	 0.396	0.0006	  0.00	0.0006	  0.08	0.0007	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000066.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:30:23	  0.04	0.0007	 906.2	0.0010	  1.85	0.0013	 0.380	0.0005	  0.00	0.0007	  0.13	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000067.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:30:47	  0.04	0.0008	 929.4	0.0012	  1.95	0.0013	 0.389	0.0003	  0.00	0.0008	  0.08	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2.2 08152019_000068.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
