Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 12:11:34	  0.05	0.0008	1001.7	0.0011	  1.90	0.0005	 0.379	0.0004	  0.20	0.0005	  0.06	0.0014	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000001.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:11:58	  0.04	0.0007	1034.5	0.0014	  1.87	0.0006	 0.389	0.0005	  0.20	0.0006	  0.04	0.0010	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000002.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:12:22	  0.05	0.0007	1062.0	0.0016	  1.83	0.0005	 0.387	0.0005	  0.13	0.0005	  0.00	0.0008	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000003.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:12:46	  0.06	0.0006	1100.5	0.0017	  1.97	0.0008	 0.328	0.0004	  0.00	0.0006	  0.04	0.0009	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000004.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:13:10	  0.06	0.0007	1132.1	0.0021	  2.06	0.0008	 0.315	0.0005	  0.00	0.0006	  0.24	0.0008	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000005.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:13:34	  0.08	0.0005	1153.0	0.0019	  1.94	0.0008	 0.292	0.0006	  0.04	0.0005	  0.12	0.0009	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000006.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:13:58	  0.08	0.0006	1179.1	0.0024	  1.91	0.0009	 0.370	0.0007	  0.00	0.0006	  0.00	0.0008	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000007.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:14:22	  0.08	0.0006	1196.6	0.0024	  1.90	0.0007	 0.370	0.0004	  0.00	0.0006	  0.11	0.0006	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000008.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:14:46	  0.08	0.0006	1217.5	0.0026	  1.95	0.0007	 0.371	0.0007	  0.00	0.0007	  0.26	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000009.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:15:11	  0.09	0.0009	1231.7	0.0028	  1.88	0.0008	 0.393	0.0005	  0.00	0.0007	  0.03	0.0010	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000010.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:15:35	  0.10	0.0009	1248.4	0.0027	  1.98	0.0009	 0.380	0.0006	  0.00	0.0006	  0.17	0.0007	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000011.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:15:59	  0.09	0.0007	1261.6	0.0029	  1.97	0.0005	 0.299	0.0004	  0.00	0.0006	  0.00	0.0007	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000012.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:16:23	  0.10	0.0007	1274.6	0.0029	  2.00	0.0010	 0.364	0.0006	  0.00	0.0007	  0.10	0.0010	982.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000013.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:16:47	  0.12	0.0008	1288.7	0.0029	  1.94	0.0010	 0.359	0.0006	  0.00	0.0006	  0.05	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000014.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:17:11	  0.13	0.0007	1307.0	0.0004	  1.93	0.0008	 0.341	0.0003	  0.00	0.0006	  0.00	0.0005	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000015.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 12:17:35	  0.13	0.0006	1312.2	0.0005	  1.84	0.0008	 0.349	0.0007	  0.00	0.0005	  0.16	0.0007	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r4.2 08092019_000016.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
