Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-15 12:13:55	  0.04	0.0006	1171.4	0.0023	  1.86	0.0014	 0.400	0.0004	  0.00	0.0006	  0.05	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000044.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:14:20	  0.04	0.0008	 850.2	0.0007	  1.80	0.0019	 0.336	0.0003	  0.00	0.0005	  0.00	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000045.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:14:44	  0.04	0.0005	 657.7	0.0017	  2.03	0.0014	 0.393	0.0004	  0.00	0.0008	  0.13	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000046.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:15:09	  0.04	0.0006	 575.8	0.0012	  1.86	0.0014	 0.379	0.0004	  0.00	0.0006	  0.05	0.0006	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000047.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:15:33	  0.04	0.0006	 550.0	0.0010	  1.73	0.0013	 0.389	0.0005	  0.00	0.0006	  0.09	0.0010	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000048.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:15:57	  0.03	0.0007	 545.5	0.0010	  1.84	0.0015	 0.379	0.0005	  0.00	0.0006	  0.00	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000049.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:16:21	  0.03	0.0006	 549.7	0.0010	  1.88	0.0015	 0.373	0.0005	  0.00	0.0007	  0.00	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000050.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:16:45	  0.03	0.0005	 561.3	0.0012	  1.78	0.0015	 0.350	0.0004	  0.00	0.0007	  0.03	0.0007	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000051.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:17:10	  0.04	0.0005	 570.0	0.0012	  1.80	0.0016	 0.363	0.0004	  0.00	0.0006	  0.12	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000052.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:17:34	  0.04	0.0006	 589.1	0.0014	  1.90	0.0012	 0.388	0.0005	  0.00	0.0009	  0.10	0.0006	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000053.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:17:58	  0.04	0.0005	 607.8	0.0015	  1.77	0.0015	 0.380	0.0006	  0.00	0.0008	  0.01	0.0010	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000054.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:18:23	  0.04	0.0008	 627.1	0.0016	  1.82	0.0013	 0.394	0.0004	  0.00	0.0008	  0.00	0.0008	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000055.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:18:47	  0.05	0.0006	 642.9	0.0018	  1.83	0.0015	 0.382	0.0004	  0.00	0.0008	  0.03	0.0007	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000056.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:19:11	  0.04	0.0006	 661.8	0.0020	  1.96	0.0016	 0.376	0.0005	  0.00	0.0007	  0.06	0.0013	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000057.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:19:36	  0.04	0.0005	 680.1	0.0022	  1.81	0.0017	 0.386	0.0006	  0.00	0.0008	  0.15	0.0008	981.00	0.0000	 37.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k2 08152019_000058.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
