Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-15 12:04:46	  0.02	0.0005	 938.3	0.0007	  1.91	0.0015	 0.326	0.0005	  0.00	0.0006	  0.16	0.0012	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000029.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:05:10	  0.03	0.0005	 967.9	0.0008	  1.96	0.0013	 0.333	0.0005	  0.00	0.0005	  0.06	0.0011	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000030.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:05:34	  0.04	0.0006	 991.3	0.0011	  1.99	0.0011	 0.385	0.0005	  0.00	0.0005	  0.06	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000031.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:05:59	  0.02	0.0007	1014.3	0.0013	  2.05	0.0013	 0.378	0.0006	  0.00	0.0005	  0.26	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000032.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:06:23	  0.03	0.0007	1034.1	0.0016	  1.92	0.0015	 0.400	0.0005	  0.00	0.0006	  0.07	0.0008	981.00	0.0000	 35.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000033.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:06:48	  0.04	0.0008	1052.9	0.0012	  1.96	0.0015	 0.326	0.0005	  0.00	0.0006	  0.11	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000034.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:07:12	  0.03	0.0007	1073.9	0.0013	  2.02	0.0016	 0.384	0.0004	  0.00	0.0007	  0.14	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000035.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:07:36	  0.03	0.0006	1090.2	0.0018	  1.96	0.0015	 0.398	0.0005	  0.00	0.0006	  0.03	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000036.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:08:01	  0.04	0.0009	1108.0	0.0016	  1.91	0.0013	 0.381	0.0006	  0.00	0.0007	  0.02	0.0005	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000037.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:08:25	  0.03	0.0007	1121.7	0.0020	  1.96	0.0014	 0.407	0.0004	  0.00	0.0005	  0.05	0.0011	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000038.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:08:50	  0.03	0.0007	1140.8	0.0019	  1.92	0.0013	 0.390	0.0006	  0.00	0.0007	  0.10	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000039.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:09:14	  0.04	0.0007	1158.3	0.0020	  1.86	0.0016	 0.403	0.0004	  0.00	0.0007	  0.03	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000040.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:09:38	  0.03	0.0006	1169.6	0.0021	  1.96	0.0014	 0.374	0.0005	  0.00	0.0007	  0.12	0.0006	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000041.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:10:03	  0.04	0.0006	1188.9	0.0025	  1.94	0.0013	 0.405	0.0005	  0.00	0.0008	  0.00	0.0007	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000042.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:10:27	  0.04	0.0005	1204.4	0.0024	  1.98	0.0015	 0.384	0.0005	  0.00	0.0006	  0.19	0.0008	981.00	0.0000	 36.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k1.2 08152019_000043.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
