Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 11:36:16	  0.04	0.0007	1263.9	0.0030	  1.96	0.0005	 0.393	0.0004	  0.00	0.0008	  0.00	0.0014	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000138.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:36:40	  0.04	0.0006	1039.2	0.0016	  2.02	0.0005	 0.369	0.0005	  0.00	0.0006	  0.00	0.0008	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000139.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:37:04	  0.04	0.0008	 888.9	0.0008	  1.96	0.0006	 0.375	0.0005	  0.00	0.0007	  0.07	0.0005	982.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000140.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:37:28	  0.04	0.0005	 813.5	0.0009	  1.96	0.0004	 0.315	0.0005	  0.00	0.0005	  0.04	0.0006	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000141.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:37:52	  0.04	0.0009	 796.2	0.0014	  2.06	0.0005	 0.319	0.0005	  0.02	0.0005	  0.00	0.0006	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000142.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:38:16	  0.04	0.0004	 810.6	0.0009	  2.02	0.0008	 0.294	0.0006	  0.02	0.0006	  0.03	0.0008	982.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000143.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:38:40	  0.04	0.0005	 838.9	0.0009	  1.92	0.0006	 0.303	0.0006	  0.06	0.0007	  0.07	0.0008	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000144.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:39:04	  0.04	0.0005	 875.5	0.0009	  1.96	0.0005	 0.289	0.0005	  0.04	0.0006	  0.00	0.0009	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000145.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:39:29	  0.04	0.0005	 916.4	0.0009	  1.94	0.0005	 0.312	0.0005	  0.00	0.0006	  0.06	0.0008	981.00	0.0000	 33.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000146.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:39:53	  0.05	0.0011	 960.9	0.0011	  1.92	0.0005	 0.313	0.0006	  0.05	0.0006	  0.07	0.0008	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000147.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:40:17	  0.05	0.0007	1002.1	0.0014	  1.95	0.0007	 0.313	0.0005	  0.02	0.0005	  0.00	0.0008	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000148.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 11:40:41	  0.04	0.0011	1042.7	0.0016	  1.89	0.0006	 0.326	0.0004	  0.04	0.0004	  0.01	0.0006	981.00	0.0000	 34.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s r3 08092019_000149.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
