Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-06 11:42:54	  0.58	0.0010	 541.1	0.0014	  1.94	0.0013	 0.333	0.0012	  0.00	0.0012	  0.07	0.0016	977.00	0.0000	 38.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000134.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:43:19	  0.58	0.0011	 573.3	0.0013	  1.96	0.0014	 0.361	0.0011	  0.00	0.0010	  0.00	0.0013	977.00	0.0000	 38.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000135.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:43:44	  0.60	0.0010	 561.4	0.0013	  2.01	0.0017	 0.341	0.0012	  0.00	0.0012	  0.00	0.0012	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000136.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:44:09	  0.61	0.0010	 514.9	0.0012	  2.02	0.0013	 0.317	0.0011	  0.00	0.0010	  0.04	0.0016	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000137.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:44:34	  0.63	0.0012	 480.1	0.0012	  2.04	0.0015	 0.331	0.0010	  0.00	0.0010	  0.00	0.0011	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000138.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:44:59	  0.63	0.0011	 461.8	0.0012	  2.03	0.0014	 0.330	0.0011	  0.00	0.0011	  0.00	0.0011	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000139.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:45:24	  0.63	0.0014	 446.5	0.0013	  1.96	0.0013	 0.332	0.0012	  0.00	0.0012	  0.00	0.0012	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000140.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:45:49	  0.65	0.0012	 438.6	0.0013	  2.15	0.0015	 0.352	0.0011	  0.00	0.0011	  0.00	0.0010	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000141.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:46:14	  0.65	0.0012	 435.1	0.0014	  2.04	0.0017	 0.341	0.0013	  0.00	0.0013	  0.00	0.0010	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000142.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:46:39	  0.66	0.0011	 439.1	0.0014	  2.00	0.0019	 0.353	0.0013	  0.00	0.0012	  0.09	0.0013	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000143.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:47:04	  0.67	0.0007	 436.9	0.0013	  2.07	0.0018	 0.332	0.0012	  0.00	0.0011	  0.00	0.0011	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000144.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:47:29	  0.67	0.0008	 434.8	0.0014	  2.03	0.0019	 0.312	0.0013	  0.00	0.0013	  0.00	0.0013	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000145.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:47:54	  0.69	0.0007	 432.2	0.0014	  2.03	0.0018	 0.323	0.0012	  0.00	0.0012	  0.00	0.0015	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000146.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:48:19	  0.70	0.0009	 428.5	0.0014	  2.14	0.0017	 0.324	0.0012	  0.00	0.0012	  0.00	0.0011	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000147.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:48:44	  0.69	0.0010	 433.8	0.0013	  1.97	0.0015	 0.310	0.0011	  0.00	0.0010	  0.01	0.0012	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000148.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 11:49:09	  0.70	0.0012	 438.6	0.0014	  2.14	0.0020	 0.323	0.0012	  0.00	0.0012	  0.00	0.0017	977.00	0.0000	 39.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w4_000149.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
