Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-15 12:40:21	  0.04	0.0005	1240.2	0.0030	  2.02	0.0011	 0.397	0.0007	  0.00	0.0008	  0.18	0.0009	981.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000084.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:40:45	  0.04	0.0005	 890.8	0.0011	  1.89	0.0011	 0.385	0.0005	  0.00	0.0007	  0.12	0.0008	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000085.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:41:10	  0.04	0.0005	 694.7	0.0022	  1.82	0.0012	 0.360	0.0007	  0.00	0.0010	  0.08	0.0005	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000086.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:41:34	  0.03	0.0005	 622.9	0.0015	  1.90	0.0012	 0.355	0.0005	  0.00	0.0009	  0.00	0.0008	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000087.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:41:58	  0.04	0.0006	 604.3	0.0016	  1.91	0.0011	 0.354	0.0005	  0.00	0.0009	  0.04	0.0007	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000088.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:42:23	  0.04	0.0006	 606.7	0.0017	  1.93	0.0012	 0.344	0.0005	  0.00	0.0009	  0.13	0.0009	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000089.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:42:47	  0.05	0.0005	 618.5	0.0017	  1.77	0.0012	 0.367	0.0006	  0.00	0.0008	  0.10	0.0008	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000090.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:43:12	  0.04	0.0008	 631.9	0.0018	  1.82	0.0011	 0.350	0.0005	  0.00	0.0009	  0.07	0.0009	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000091.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:43:36	  0.04	0.0009	 652.3	0.0018	  2.10	0.0016	 0.345	0.0005	  0.00	0.0008	  0.09	0.0008	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000092.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:44:01	  0.05	0.0004	 669.0	0.0019	  1.87	0.0015	 0.364	0.0005	  0.00	0.0009	  0.03	0.0009	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000093.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:44:25	  0.05	0.0006	 686.5	0.0022	  1.87	0.0013	 0.354	0.0007	  0.00	0.0008	  0.17	0.0009	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000094.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:44:50	  0.04	0.0006	 704.0	0.0024	  1.87	0.0012	 0.375	0.0007	  0.00	0.0009	  0.16	0.0006	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000095.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:45:14	  0.04	0.0007	 719.4	0.0024	  1.94	0.0014	 0.375	0.0006	  0.00	0.0009	  0.11	0.0011	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000096.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-15 12:45:39	  0.05	0.0007	 736.7	0.0024	  1.88	0.0016	 0.363	0.0006	  0.00	0.0009	  0.23	0.0010	980.00	0.0000	 38.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr k3 08152019_000097.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
