Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-09 10:21:04	  0.02	0.0005	 657.4	0.0015	  1.82	0.0006	 0.365	0.0004	  0.00	0.0008	  0.00	0.0005	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000019.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:21:28	  0.02	0.0005	 626.2	0.0012	  2.01	0.0006	 0.367	0.0003	  0.00	0.0006	  0.13	0.0011	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000020.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:21:52	  0.02	0.0006	 581.0	0.0012	  1.91	0.0006	 0.356	0.0003	  0.00	0.0005	  0.03	0.0009	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000021.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:22:17	  0.02	0.0005	 555.7	0.0009	  1.92	0.0007	 0.325	0.0005	  0.00	0.0006	  0.11	0.0006	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000022.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:22:41	  0.03	0.0008	 537.5	0.0010	  1.94	0.0008	 0.335	0.0003	  0.00	0.0004	  0.11	0.0008	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000023.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:23:05	  0.03	0.0006	 533.6	0.0010	  1.98	0.0008	 0.353	0.0004	  0.00	0.0005	  0.00	0.0008	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000024.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:23:29	  0.02	0.0007	 528.6	0.0012	  1.97	0.0005	 0.362	0.0004	  0.00	0.0005	  0.05	0.0005	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000025.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:23:53	  0.03	0.0009	 537.2	0.0009	  1.92	0.0006	 0.368	0.0004	  0.00	0.0004	  0.02	0.0007	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000026.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:24:17	  0.03	0.0009	 541.7	0.0009	  1.78	0.0008	 0.371	0.0004	  0.00	0.0005	  0.02	0.0006	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000027.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:24:41	  0.02	0.0007	 549.4	0.0010	  1.93	0.0008	 0.373	0.0005	  0.00	0.0006	  0.00	0.0009	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000028.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:25:05	  0.02	0.0008	 555.0	0.0012	  1.92	0.0007	 0.344	0.0005	  0.00	0.0006	  0.07	0.0006	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000029.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:25:29	  0.03	0.0007	 562.5	0.0009	  1.88	0.0007	 0.354	0.0003	  0.00	0.0006	  0.00	0.0007	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000030.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:25:53	  0.03	0.0006	 570.9	0.0010	  1.89	0.0005	 0.329	0.0004	  0.00	0.0005	  0.12	0.0005	981.00	0.0000	 31.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000031.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:26:17	  0.03	0.0006	 575.5	0.0010	  1.83	0.0008	 0.338	0.0003	  0.00	0.0004	  0.03	0.0007	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000032.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:26:41	  0.02	0.0008	 585.3	0.0010	  1.88	0.0008	 0.353	0.0003	  0.00	0.0005	  0.01	0.0014	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000033.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-09 10:27:05	  0.03	0.0005	 592.0	0.0010	  1.87	0.0006	 0.354	0.0004	  0.00	0.0006	  0.03	0.0011	981.00	0.0000	 30.00	0.0000	 44.68	0.0000	-93.07	0.0000	hr s nr2 08092019_000034.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
