Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2019-08-06 10:29:44	  0.21	0.0008	 183.4	0.0007	  0.57	0.0014	 0.138	0.0005	  0.15	0.0005	  0.00	0.0006	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000001.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:30:09	  0.37	0.0014	 383.2	0.0009	  1.05	0.0010	 0.281	0.0008	  0.00	0.0008	  0.00	0.0015	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000002.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:30:34	  0.45	0.0017	 440.6	0.0009	  1.42	0.0010	 0.349	0.0008	  0.00	0.0008	  0.00	0.0013	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000003.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:30:59	  0.50	0.0013	 470.7	0.0011	  1.52	0.0011	 0.357	0.0008	  0.00	0.0008	  0.00	0.0012	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000004.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:31:24	  0.52	0.0016	 496.8	0.0009	  1.57	0.0011	 0.387	0.0008	  0.00	0.0008	  0.00	0.0013	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000005.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:31:49	  0.53	0.0017	 518.6	0.0009	  1.71	0.0013	 0.341	0.0008	  0.00	0.0008	  0.00	0.0013	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000006.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:32:13	  0.54	0.0014	 543.1	0.0011	  1.80	0.0011	 0.353	0.0010	  0.00	0.0010	  0.00	0.0018	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000007.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:32:38	  0.54	0.0013	 565.1	0.0012	  1.79	0.0013	 0.347	0.0009	  0.00	0.0009	  0.00	0.0012	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000008.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:33:03	  0.55	0.0017	 589.7	0.0015	  1.69	0.0010	 0.363	0.0008	  0.00	0.0008	  0.00	0.0011	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000009.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
2019-08-06 10:33:28	  0.54	0.0016	 616.4	0.0013	  1.69	0.0011	 0.381	0.0010	  0.00	0.0010	  0.00	0.0011	977.00	0.0000	 30.00	0.0000	 44.69	0.0000	-93.07	0.0000	hr 08062019 w1_000010.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA.LIB
