Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 13:29:26	  0.03	0.0008	  91.0	0.0004	  0.36	0.0008	 0.093	0.0003	  0.16	0.0004	  0.06	0.0027	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000001.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:29:51	  0.05	0.0008	 243.2	0.0006	  0.80	0.0008	 0.166	0.0005	  0.57	0.0004	  0.19	0.0013	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000002.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:30:15	  0.06	0.0014	 314.0	0.0004	  1.05	0.0011	 0.228	0.0003	  0.22	0.0003	  0.00	0.0021	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000003.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:30:40	  0.10	0.0010	 365.0	0.0004	  1.52	0.0013	 0.278	0.0005	  0.10	0.0004	  0.00	0.0022	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000004.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:31:04	  0.12	0.0007	 391.9	0.0004	  1.57	0.0016	 0.256	0.0004	  0.07	0.0003	  0.08	0.0026	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000005.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:31:28	  0.15	0.0009	 420.1	0.0005	  1.55	0.0012	 0.291	0.0005	  0.00	0.0004	  0.02	0.0025	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000006.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:31:53	  0.15	0.0009	 442.9	0.0004	  1.69	0.0017	 0.357	0.0005	  0.00	0.0006	  0.00	0.0025	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000007.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:32:18	  0.17	0.0009	 455.9	0.0005	  1.83	0.0012	 0.373	0.0006	  0.00	0.0005	  0.17	0.0027	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000008.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:32:42	  0.17	0.0010	 465.2	0.0005	  1.85	0.0014	 0.354	0.0005	  0.00	0.0005	  0.04	0.0027	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000009.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:33:06	  0.19	0.0009	 473.5	0.0005	  1.77	0.0013	 0.373	0.0004	  0.00	0.0006	  0.00	0.0030	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000010.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:33:31	  0.19	0.0010	 479.3	0.0006	  1.84	0.0016	 0.379	0.0005	  0.00	0.0006	  0.11	0.0026	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000011.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:33:55	  0.20	0.0008	 486.7	0.0008	  1.82	0.0013	 0.384	0.0005	  0.00	0.0006	  0.01	0.0028	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000012.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:34:20	  0.19	0.0009	 490.2	0.0005	  1.91	0.0013	 0.366	0.0005	  0.00	0.0005	  0.04	0.0030	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000013.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:34:44	  0.18	0.0007	 492.8	0.0003	  1.88	0.0015	 0.356	0.0005	  0.00	0.0005	  0.05	0.0032	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000014.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:35:09	  0.20	0.0007	 497.9	0.0005	  1.94	0.0017	 0.367	0.0005	  0.00	0.0005	  0.08	0.0031	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000015.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 13:35:33	  0.20	0.0008	 503.3	0.0007	  1.83	0.0016	 0.371	0.0007	  0.00	0.0006	  0.00	0.0031	984.00	0.0000	 35.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 19 05202020_000016.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
