Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 12:21:38	  0.37	0.0012	 566.7	0.0012	  1.93	0.0012	 0.453	0.0007	  0.00	0.0008	  0.17	0.0007	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000052.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:22:02	  0.38	0.0016	 559.0	0.0010	  1.90	0.0013	 0.451	0.0006	  0.00	0.0005	  0.09	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000053.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:22:26	  0.39	0.0013	 529.6	0.0007	  1.93	0.0011	 0.410	0.0008	  0.00	0.0006	  0.19	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000054.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:22:50	  0.38	0.0012	 509.4	0.0008	  1.90	0.0014	 0.415	0.0006	  0.00	0.0008	  0.01	0.0010	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000055.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:23:15	  0.40	0.0010	 494.8	0.0008	  1.91	0.0010	 0.384	0.0005	  0.00	0.0005	  0.09	0.0015	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000056.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:23:39	  0.41	0.0010	 492.2	0.0008	  1.97	0.0010	 0.438	0.0005	  0.00	0.0007	  0.00	0.0006	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000057.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:24:03	  0.41	0.0011	 491.8	0.0008	  1.95	0.0012	 0.430	0.0005	  0.00	0.0007	  0.07	0.0013	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000058.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:24:27	  0.40	0.0013	 490.8	0.0007	  1.80	0.0011	 0.424	0.0006	  0.00	0.0007	  0.01	0.0012	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000059.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:24:52	  0.41	0.0011	 492.3	0.0008	  1.97	0.0010	 0.431	0.0006	  0.00	0.0007	  0.16	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000060.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:25:16	  0.41	0.0017	 496.6	0.0007	  1.90	0.0012	 0.445	0.0006	  0.00	0.0007	  0.00	0.0009	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000061.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:25:41	  0.38	0.0017	 505.5	0.0007	  1.88	0.0013	 0.445	0.0006	  0.00	0.0007	  0.04	0.0018	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000062.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:26:05	  0.40	0.0012	 511.3	0.0009	  1.92	0.0009	 0.466	0.0007	  0.00	0.0007	  0.15	0.0011	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000063.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:26:29	  0.40	0.0015	 523.0	0.0008	  1.98	0.0011	 0.468	0.0005	  0.00	0.0007	  0.00	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000064.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:26:54	  0.41	0.0018	 530.8	0.0010	  1.89	0.0011	 0.479	0.0006	  0.00	0.0007	  0.07	0.0008	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000065.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:27:18	  0.40	0.0008	 540.2	0.0012	  1.98	0.0011	 0.474	0.0006	  0.00	0.0006	  0.00	0.0007	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 20 05202020_000066.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
