Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 14:04:19	  0.32	0.0013	 648.1	0.0015	  1.87	0.0012	 0.475	0.0006	  0.00	0.0009	  0.14	0.0030	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000049.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:04:43	  0.32	0.0010	 629.9	0.0015	  1.84	0.0010	 0.423	0.0005	  0.00	0.0007	  0.07	0.0031	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000050.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:05:08	  0.32	0.0014	 587.4	0.0013	  1.82	0.0012	 0.514	0.0004	  0.00	0.0008	  0.18	0.0028	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000051.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:05:33	  0.32	0.0008	 557.4	0.0011	  1.83	0.0015	 0.516	0.0004	  0.00	0.0006	  0.19	0.0032	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000052.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:05:57	  0.32	0.0012	 547.2	0.0010	  1.95	0.0010	 0.549	0.0005	  0.00	0.0007	  0.14	0.0029	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000053.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:06:22	  0.32	0.0015	 540.9	0.0010	  1.93	0.0014	 0.590	0.0007	  0.00	0.0010	  0.11	0.0031	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000054.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:06:47	  0.32	0.0013	 542.0	0.0007	  1.97	0.0010	 0.616	0.0006	  0.00	0.0008	  0.09	0.0029	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000055.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:07:11	  0.32	0.0009	 546.5	0.0008	  1.81	0.0015	 0.679	0.0005	  0.00	0.0008	  0.04	0.0028	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000056.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:07:36	  0.32	0.0017	 552.7	0.0011	  1.85	0.0016	 0.674	0.0005	  0.00	0.0008	  0.18	0.0030	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000057.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:08:01	  0.33	0.0015	 561.0	0.0010	  1.86	0.0017	 0.751	0.0005	  0.00	0.0009	  0.12	0.0027	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000058.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:08:25	  0.33	0.0011	 570.9	0.0010	  1.67	0.0012	 0.773	0.0007	  0.00	0.0008	  0.12	0.0031	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000059.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:08:50	  0.32	0.0013	 580.0	0.0012	  1.88	0.0012	 0.847	0.0007	  0.00	0.0009	  0.18	0.0032	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000060.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:09:15	  0.32	0.0008	 585.8	0.0012	  1.96	0.0011	 0.860	0.0005	  0.00	0.0008	  0.09	0.0029	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000061.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:09:40	  0.31	0.0009	 590.7	0.0012	  1.87	0.0015	 0.900	0.0005	  0.00	0.0009	  0.29	0.0028	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000062.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:10:05	  0.31	0.0011	 599.5	0.0011	  1.92	0.0014	 0.902	0.0006	  0.00	0.0010	  0.29	0.0029	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000063.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 14:10:29	  0.31	0.0007	 606.4	0.0012	  1.84	0.0016	 0.957	0.0005	  0.00	0.0010	  0.02	0.0033	984.00	0.0000	 36.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 04 05202020_000064.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
