Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 12:32:34	  0.41	0.0009	 557.9	0.0010	  1.80	0.0011	 0.498	0.0006	  0.00	0.0006	  0.00	0.0011	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000067.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:32:58	  0.39	0.0011	 547.1	0.0009	  1.82	0.0011	 0.490	0.0007	  0.00	0.0006	  0.02	0.0014	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000068.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:33:22	  0.37	0.0010	 521.0	0.0009	  1.84	0.0013	 0.464	0.0006	  0.00	0.0008	  0.00	0.0009	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000069.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:33:47	  0.35	0.0013	 512.3	0.0009	  1.81	0.0011	 0.460	0.0008	  0.00	0.0008	  0.06	0.0008	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000070.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:34:11	  0.35	0.0012	 500.5	0.0009	  1.87	0.0009	 0.405	0.0006	  0.00	0.0006	  0.00	0.0012	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000071.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:34:36	  0.33	0.0015	 500.7	0.0008	  1.86	0.0011	 0.416	0.0006	  0.00	0.0007	  0.00	0.0014	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000072.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:35:00	  0.34	0.0010	 501.0	0.0010	  1.86	0.0010	 0.416	0.0007	  0.00	0.0008	  0.05	0.0006	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000073.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:35:24	  0.35	0.0012	 508.0	0.0006	  1.88	0.0010	 0.409	0.0006	  0.00	0.0008	  0.00	0.0011	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000074.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:35:49	  0.35	0.0015	 514.3	0.0008	  1.83	0.0009	 0.383	0.0008	  0.00	0.0008	  0.07	0.0014	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000075.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:36:13	  0.35	0.0009	 519.1	0.0010	  1.85	0.0011	 0.421	0.0006	  0.00	0.0006	  0.00	0.0011	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 28 05202020_000076.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:36:37	  0.34	0.0011	 528.1	0.0008	  1.71	0.0010	 0.396	0.0007	  0.00	0.0006	  0.00	0.0011	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 28 05202020_000077.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:37:02	  0.34	0.0014	 538.1	0.0008	  1.73	0.0012	 0.368	0.0006	  0.00	0.0007	  0.11	0.0013	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000078.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:37:26	  0.34	0.0014	 544.5	0.0011	  1.90	0.0010	 0.393	0.0005	  0.00	0.0006	  0.04	0.0014	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000079.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:37:50	  0.34	0.0013	 555.5	0.0010	  1.95	0.0010	 0.406	0.0006	  0.00	0.0007	  0.16	0.0009	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 28 05202020_000080.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:38:15	  0.34	0.0015	 561.1	0.0012	  1.82	0.0010	 0.410	0.0008	  0.00	0.0006	  0.11	0.0014	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 28 05202020_000081.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:38:39	  0.33	0.0013	 570.9	0.0009	  1.89	0.0008	 0.411	0.0007	  0.00	0.0006	  0.00	0.0010	985.00	0.0000	 33.00	0.0000	 44.72	0.0000	-93.07	0.0000	V8 28 05202020_000082.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
