Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 12:43:31	  0.34	0.0013	 575.9	0.0011	  1.88	0.0010	 0.409	0.0006	  0.00	0.0007	  0.09	0.0007	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000083.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:43:56	  0.33	0.0013	 561.5	0.0011	  1.87	0.0013	 0.398	0.0005	  0.00	0.0006	  0.08	0.0008	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000084.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:44:20	  0.34	0.0014	 534.0	0.0012	  2.03	0.0011	 0.414	0.0006	  0.00	0.0007	  0.00	0.0010	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000085.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:44:44	  0.34	0.0009	 520.7	0.0007	  1.84	0.0009	 0.384	0.0006	  0.00	0.0006	  0.05	0.0008	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000086.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:45:09	  0.34	0.0011	 512.3	0.0010	  1.76	0.0011	 0.428	0.0007	  0.00	0.0007	  0.17	0.0007	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000087.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:45:33	  0.33	0.0010	 514.5	0.0007	  1.84	0.0009	 0.421	0.0007	  0.00	0.0006	  0.03	0.0008	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000088.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:45:57	  0.34	0.0015	 522.0	0.0008	  1.92	0.0012	 0.433	0.0008	  0.00	0.0008	  0.14	0.0011	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000089.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:46:21	  0.34	0.0009	 526.9	0.0010	  1.91	0.0008	 0.443	0.0006	  0.00	0.0007	  0.11	0.0011	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000090.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:46:46	  0.33	0.0010	 534.0	0.0010	  1.86	0.0010	 0.438	0.0007	  0.00	0.0006	  0.14	0.0008	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000091.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:47:10	  0.32	0.0019	 544.9	0.0011	  1.96	0.0012	 0.453	0.0008	  0.00	0.0007	  0.00	0.0007	985.00	0.0000	 33.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000092.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:47:35	  0.34	0.0013	 557.6	0.0009	  2.01	0.0009	 0.442	0.0006	  0.00	0.0006	  0.20	0.0014	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000093.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:47:59	  0.33	0.0009	 568.0	0.0011	  1.94	0.0010	 0.473	0.0007	  0.00	0.0008	  0.00	0.0011	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000094.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:48:23	  0.35	0.0012	 579.4	0.0013	  1.79	0.0010	 0.483	0.0007	  0.00	0.0007	  0.03	0.0009	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000095.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:48:48	  0.35	0.0010	 592.3	0.0013	  1.90	0.0009	 0.485	0.0006	  0.00	0.0007	  0.14	0.0018	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000096.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:49:12	  0.34	0.0013	 599.7	0.0013	  1.81	0.0009	 0.505	0.0006	  0.00	0.0007	  0.22	0.0013	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000097.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:49:36	  0.34	0.0013	 610.7	0.0015	  1.85	0.0011	 0.504	0.0006	  0.00	0.0007	  0.00	0.0006	985.00	0.0000	 34.00	0.0000	 44.71	0.0000	-93.07	0.0000	V8 32 05202020_000098.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
