Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 11:58:26	  0.37	0.0018	 459.1	0.0010	  1.80	0.0012	 0.394	0.0007	  0.00	0.0007	  0.02	0.0006	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000021.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 11:58:50	  0.38	0.0016	 458.1	0.0011	  1.97	0.0009	 0.332	0.0007	  0.01	0.0005	  0.01	0.0012	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000022.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 11:59:14	  0.38	0.0011	 476.1	0.0011	  1.91	0.0011	 0.415	0.0007	  0.00	0.0006	  0.03	0.0008	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000023.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 11:59:39	  0.37	0.0013	 488.0	0.0010	  1.82	0.0012	 0.389	0.0007	  0.00	0.0007	  0.06	0.0006	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000024.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:00:03	  0.37	0.0016	 507.0	0.0010	  1.91	0.0010	 0.395	0.0006	  0.00	0.0006	  0.02	0.0008	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000025.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:00:27	  0.36	0.0014	 520.3	0.0010	  1.86	0.0015	 0.392	0.0006	  0.00	0.0007	  0.03	0.0006	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000026.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:00:51	  0.34	0.0015	 529.4	0.0009	  1.86	0.0010	 0.369	0.0009	  0.00	0.0008	  0.03	0.0007	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000027.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:01:15	  0.37	0.0015	 540.2	0.0008	  1.86	0.0012	 0.390	0.0006	  0.00	0.0007	  0.00	0.0008	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000028.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:01:39	  0.36	0.0012	 550.2	0.0010	  1.77	0.0010	 0.383	0.0006	  0.00	0.0009	  0.16	0.0013	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000029.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:02:04	  0.38	0.0013	 560.1	0.0009	  1.77	0.0011	 0.385	0.0005	  0.00	0.0007	  0.00	0.0008	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000030.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:02:28	  0.36	0.0013	 572.8	0.0009	  1.72	0.0012	 0.417	0.0008	  0.00	0.0008	  0.09	0.0007	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000031.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:02:52	  0.37	0.0010	 583.3	0.0010	  1.82	0.0009	 0.415	0.0007	  0.00	0.0008	  0.12	0.0013	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000032.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:03:16	  0.36	0.0017	 588.1	0.0013	  1.90	0.0012	 0.403	0.0008	  0.00	0.0008	  0.09	0.0009	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000033.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:03:40	  0.36	0.0011	 600.3	0.0012	  1.87	0.0012	 0.434	0.0007	  0.00	0.0008	  0.10	0.0008	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000034.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:04:05	  0.36	0.0015	 604.2	0.0015	  1.83	0.0011	 0.410	0.0008	  0.00	0.0008	  0.09	0.0009	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000035.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:04:29	  0.36	0.0011	 610.7	0.0015	  1.81	0.0011	 0.420	0.0009	  0.00	0.0008	  0.12	0.0006	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 05 05202020_000036.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
