Date	Water vapor H2O (vol-%)	Residual	Carbon dioxide CO2 (ppm)	Residual	Methane CH4 (ppm)	Residual	Nitrous oxide N2O (ppm)	Residual	Carbon monoxide CO (ppm)	Residual	Ammonia NH3 (ppm)	Residual	Ambient pressure (mbar)	Residual	Cell temperature (°C)	Residual	Longitude GPS (ppm)	Residual	Latitude GPS (ppm)	Residual	Spectrum file	Library file
2020-05-20 12:11:32	  0.37	0.0009	 615.2	0.0014	  1.78	0.0011	 0.428	0.0006	  0.00	0.0008	  0.00	0.0013	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000037.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:11:56	  0.37	0.0008	 589.3	0.0015	  1.80	0.0012	 0.431	0.0007	  0.00	0.0008	  0.00	0.0009	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000038.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:12:20	  0.38	0.0015	 559.1	0.0010	  1.78	0.0011	 0.428	0.0009	  0.00	0.0008	  0.13	0.0016	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000039.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:12:45	  0.39	0.0019	 539.9	0.0012	  1.90	0.0013	 0.374	0.0006	  0.00	0.0006	  0.00	0.0013	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000040.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:13:09	  0.38	0.0014	 535.4	0.0008	  1.90	0.0012	 0.416	0.0005	  0.00	0.0006	  0.00	0.0009	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000041.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:13:33	  0.39	0.0011	 535.9	0.0009	  2.00	0.0010	 0.427	0.0007	  0.00	0.0007	  0.01	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000042.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:13:57	  0.37	0.0017	 538.7	0.0008	  1.88	0.0012	 0.397	0.0006	  0.00	0.0006	  0.14	0.0005	985.00	0.0000	 31.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000043.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:14:22	  0.38	0.0016	 544.3	0.0010	  1.81	0.0010	 0.453	0.0007	  0.00	0.0007	  0.09	0.0007	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000044.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:14:46	  0.38	0.0011	 552.1	0.0010	  1.87	0.0015	 0.446	0.0006	  0.00	0.0008	  0.05	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000045.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:15:10	  0.38	0.0009	 553.2	0.0011	  1.77	0.0013	 0.470	0.0006	  0.00	0.0009	  0.04	0.0009	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000046.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:15:34	  0.37	0.0013	 554.6	0.0011	  1.80	0.0013	 0.445	0.0006	  0.00	0.0005	  0.16	0.0007	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000047.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:15:59	  0.36	0.0015	 555.1	0.0012	  1.84	0.0014	 0.450	0.0006	  0.00	0.0007	  0.08	0.0009	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000048.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:16:23	  0.38	0.0013	 559.3	0.0012	  1.92	0.0013	 0.472	0.0006	  0.00	0.0006	  0.00	0.0007	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000049.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:16:47	  0.35	0.0017	 564.6	0.0014	  1.87	0.0013	 0.447	0.0008	  0.00	0.0008	  0.05	0.0011	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000050.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
2020-05-20 12:17:11	  0.37	0.0016	 565.5	0.0010	  1.89	0.0010	 0.488	0.0007	  0.00	0.0007	  0.09	0.0008	985.00	0.0000	 32.00	0.0000	 44.72	0.0000	-93.08	0.0000	V8 13 05202020_000051.spe	GAS-APP-GHG_c12_15_Rev-AB-PDA - storage card.LIB
