Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Carbon monoxide CO	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Ambient pressure	Unit	 Compensation	 Residual	Cell temperature	Unit	 Compensation	 Residual	Longitude GPS	Unit	 Compensation	 Residual	Latitude GPS	Unit	 Compensation	 Residual	 Status
0	2020-07-30	16:15:24	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05046.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.32	vol-%	wet	0.0059	  67.3	ppm	wet	0.0040	  0.00	ppm	wet	0.0129	 0.422	ppm	wet	0.0034	  0.00	ppm	wet	0.0061	  0.00	ppm	wet	0.0908	980.00	mbar	N/A	0.0000	 35.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:15:45	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05047.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.33	vol-%	wet	0.0051	  67.9	ppm	wet	0.0037	  0.00	ppm	wet	0.0127	 0.409	ppm	wet	0.0031	  0.00	ppm	wet	0.0058	  0.00	ppm	wet	0.1097	980.00	mbar	N/A	0.0000	 35.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:16:06	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05048.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.33	vol-%	wet	0.0052	  70.0	ppm	wet	0.0036	  0.00	ppm	wet	0.0125	 0.412	ppm	wet	0.0031	  0.00	ppm	wet	0.0059	  0.00	ppm	wet	0.1098	980.00	mbar	N/A	0.0000	 35.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:16:27	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05049.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.33	vol-%	wet	0.0052	  69.8	ppm	wet	0.0037	  0.00	ppm	wet	0.0128	 0.404	ppm	wet	0.0031	  0.00	ppm	wet	0.0057	  0.00	ppm	wet	0.1100	980.00	mbar	N/A	0.0000	 36.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:16:48	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05050.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.33	vol-%	wet	0.0050	  72.2	ppm	wet	0.0037	  0.00	ppm	wet	0.0125	 0.407	ppm	wet	0.0031	  0.00	ppm	wet	0.0057	  0.00	ppm	wet	0.1093	980.00	mbar	N/A	0.0000	 36.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:17:09	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05051.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.35	vol-%	wet	0.0054	  73.6	ppm	wet	0.0038	  0.00	ppm	wet	0.0125	 0.405	ppm	wet	0.0032	  0.00	ppm	wet	0.0059	  0.00	ppm	wet	0.1086	980.00	mbar	N/A	0.0000	 36.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	16:17:30	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05052.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.34	vol-%	wet	0.0052	  74.9	ppm	wet	0.0036	  0.00	ppm	wet	0.0126	 0.422	ppm	wet	0.0030	  0.00	ppm	wet	0.0058	  0.00	ppm	wet	0.1089	980.00	mbar	N/A	0.0000	 36.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
0	2020-07-30	17:02:57	C:\CalcmetSamples\20200730\fgi I10 61 07302020_05053.SPE	GAS-APP-GHG_c12_15_Rev-AB.LIB	  0.50	vol-%	wet	0.0053	 194.4	ppm	wet	0.0062	  0.00	ppm	wet	0.0124	 0.726	ppm	wet	0.0057	  0.00	ppm	wet	0.0090	  0.00	ppm	wet	0.0987	980.00	mbar	N/A	0.0000	 37.00	°C	N/A	0.0000	  0.00	ppm	N/A	0.0000	  0.00	ppm	N/A	0.0000	Error
